Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Test1:E1,,,Test1:V1,,,Test1:M1,,,Test1:I1,,,Test1:E2,,,Test1:V2,,,Test1:M2,,,Test1:I2,,,Test1:E3,,,Test1:V3,,,Test1:M3,,,Test1:I3,,,Test1:TOP PLANE1,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
42,0,139.132065,390.822021,329.580017,119.34169,399.067383,441.174164,132.931625,402.142426,568.98645,144.822937,408.845428,706.137268,8.776899,299.757812,325.617767,13.648895,244.772354,438.28537,7.009687,258.36673,569.864136,2.725274,263.151703,721.093872,142.375732,229.082687,306.236877,195.183914,230.561752,415.005646,192.439468,211.916321,582.279236,195.285492,209.712738,711.008728,271.963776,-5.762792,757.753723
43,0,139.585617,391.607178,330.730896,119.355095,399.190338,442.233398,132.508148,402.009613,569.16864,144.821564,408.781921,705.949524,8.609741,300.743622,325.920258,13.633745,244.963272,438.115967,6.946006,258.071014,570.114319,2.630543,263.084991,721.177673,142.767303,230.00824,306.382751,195.277618,230.779892,415.284973,192.447083,211.844131,582.467896,195.253464,209.607132,711.112366,272.044891,-5.799762,757.716003
44,0,139.917587,392.444672,331.830353,119.363647,399.280609,443.317017,132.491516,401.774872,569.474121,144.837646,408.671814,705.776001,8.99811,301.548889,326.066864,13.83272,244.920471,437.814789,6.985441,257.759369,570.241089,2.600453,263.016785,721.206177,143.206116,230.995529,306.444733,195.492645,231.120773,415.369812,192.523926,211.661423,582.55957,195.288635,209.427399,711.154541,272.908569,-6.275309,757.64679
45,0,140.227402,393.310181,332.873474,119.327225,399.324402,444.335083,132.613892,401.601227,569.873535,144.962387,408.587524,705.556824,9.47459,302.242432,326.11557,14.062067,244.893692,437.513977,7.05997,257.526917,570.34845,2.590241,263.027252,721.163086,144.023163,230.309296,307.03952,195.777039,231.446304,415.549622,192.631317,211.492706,582.607178,195.304993,209.228226,711.183228,271.908936,-5.721263,757.706177
46,0,140.630432,394.017334,333.838013,119.212547,399.33783,445.299164,132.435379,401.483429,570.014526,145.070526,408.559814,705.340454,9.902978,302.750641,325.877197,14.230638,244.858963,437.163391,7.06459,257.250977,570.507996,2.55672,263.036377,721.085938,144.79216,229.437698,307.347137,196.070038,231.733307,415.805542,192.744064,211.459106,582.671692,195.297195,209.163315,711.230591,271.985626,-5.7754,757.739441
47,0,141.125229,394.685425,334.993134,119.142609,399.215302,446.402466,132.178726,401.320007,569.812439,145.1306,408.526855,705.217041,10.46951,303.447235,325.965393,14.521833,244.661011,436.717285,7.04963,257.031799,570.679199,2.517393,263.033691,721.045288,145.699234,228.754456,307.981445,196.402786,231.917114,416.008087,192.815659,211.352768,582.863708,195.291656,209.082092,711.246338,271.912292,-5.736853,757.701904
48,0,141.714539,395.381226,336.294922,119.409782,398.98999,447.638397,132.151093,401.091187,569.799377,145.178864,408.51947,705.18634,11.20992,304.322662,326.288971,14.823373,244.469604,436.346344,7.095434,256.810211,570.934937,2.495966,263.023193,721.052673,145.97406,234.651398,306.541046,196.715729,231.887466,415.998322,192.886673,211.240204,583.3703,195.354095,209.052048,711.222229,271.930054,-5.731341,757.694458
49,0,142.348022,395.993011,337.457886,119.668846,398.769867,448.84726,132.222961,400.961975,569.726196,145.166245,408.564819,705.208801,12.104226,304.917603,326.287018,15.137851,244.407379,436.087402,7.06851,256.744385,571.07074,2.507887,262.988647,721.127197,146.649307,235.37233,306.719299,197.048782,231.817581,416.29599,192.899612,211.070068,583.764526,195.39389,209.061295,711.323547,271.923462,-5.740508,757.710632
50,0,143.190918,396.425201,338.645538,120.010506,398.569916,449.902191,132.512192,400.82016,570.172607,145.265305,408.579285,705.147705,12.540333,305.862427,326.70163,15.353607,244.485565,435.891785,7.039075,256.687012,571.362122,2.432788,263.037109,721.177551,147.077133,235.52449,307.368622,197.317307,231.686539,416.540039,192.841797,210.976334,584.409912,195.365112,208.999191,711.404114,271.941833,-5.724738,757.694397
51,0,143.96225,396.971558,339.832855,120.488304,398.334625,451.004578,132.723633,400.577179,570.079529,145.259949,408.564575,705.094727,13.239463,306.618469,326.888519,15.710563,244.424606,435.608704,6.938966,256.634888,571.267456,2.357912,262.997772,721.28418,147.767944,235.487869,307.790314,197.631638,231.501846,416.661041,192.803406,210.604172,584.708435,195.359802,208.948181,711.487305,272.920166,-6.283134,757.64209
52,0,144.731674,397.469452,340.901031,120.871986,398.162018,451.948029,132.81395,400.334167,570.271423,145.41571,408.459747,704.930176,14.013445,307.422729,327.160583,15.996749,244.491196,435.373596,6.962323,256.502991,571.352478,2.307916,263.051727,721.299866,148.533661,235.49939,308.297028,197.936417,231.411972,416.944183,192.769348,210.350449,585.028076,195.292969,208.745911,711.602051,272.919617,-6.261621,757.634521
