Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Test1:E1,,,Test1:M1,,,Test1:I1,,,Test1:E2,,,Test1:M2,,,Test1:I2,,,Test1:E3,,,Test1:M3,,,Test1:I3,,,Test1:E4,,,Test1:M4,,,Test1:I4,,,Test1:E5,,,Test1:M5,,,Test1:I5,,,Test1:E6,,,Test1:M6,,,Test1:I6,,,Test1:M2A,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
257,0,494.270966,297.874054,-42.299915,584.129028,159.561005,-63.826485,607.646912,174.244354,-64.028572,535.358154,245.559784,126.530289,557.088562,192.189911,130.502945,597.95105,162.458099,171.929749,382.07666,205.700272,84.062622,424.743073,42.681023,52.693241,,,,706.250183,-283.742584,-80.60228,645.025818,-123.754044,-73.346931,578.513062,-8.588608,-67.394653,737.271667,-312.376373,75.025726,644.815552,-98.513092,123.058472,596.4729,-65.415215,131.277313,852.69397,-240.445648,-33.182388,807.625244,-33.459625,6.544921,740.194336,65.066711,38.028069,,,
258,0,494.171539,297.71106,-42.312813,584.28064,159.522003,-63.799896,607.697083,174.244644,-64.02095,535.36792,245.481583,126.533897,557.135742,192.11525,130.513168,597.869202,162.353363,171.920563,382.141724,205.541458,84.05558,424.643524,42.863766,52.780132,,,,705.531555,-281.83493,-80.879875,645.045654,-123.607697,-73.327629,578.513489,-8.612136,-67.373512,736.437012,-311.500641,74.929611,644.684326,-97.436737,122.949631,597.225586,-65.75396,131.308563,852.352295,-239.142929,-33.113026,807.492126,-32.586586,6.06732,740.687683,65.126221,37.684467,,,
259,0,494.194153,297.575897,-42.317184,584.419434,159.455109,-63.82431,607.859863,174.215546,-64.025948,535.502136,245.277161,126.319008,557.264648,192.038925,130.506058,598.335144,162.295868,171.884369,382.244934,205.231567,84.075035,425.381256,41.215885,52.655441,,,,704.886963,-280.054779,-81.048203,645.095215,-123.455734,-73.349739,578.586548,-8.524503,-67.443878,736.097351,-309.961761,75.328972,644.169189,-96.883675,123.046974,597.451294,-65.904457,131.433807,851.824646,-237.862045,-33.376045,807.522583,-32.258751,6.091465,741.129883,64.843536,37.561386,,,
260,0,494.289825,296.326416,-43.52594,584.815125,159.241974,-63.720062,608.321838,173.764191,-64.167648,535.652954,245.611206,125.831215,557.445251,191.800674,130.505539,598.446106,162.171326,171.861694,382.156311,205.190002,84.08596,425.993713,40.528984,52.60202,,,,704.182373,-278.564911,-80.889488,645.489136,-122.959877,-73.345848,578.626465,-8.539965,-67.429756,735.514587,-309.142029,75.396172,644.110046,-96.21727,123.021645,597.896729,-66.374847,131.480759,851.298645,-236.44191,-33.366863,807.534302,-31.741728,5.876289,741.372437,64.839699,37.458672,,,
261,0,494.452911,296.892731,-43.243011,585.021179,158.890793,-63.699306,608.475891,173.652252,-64.26429,535.598022,245.863434,125.905228,557.866211,191.389374,130.176346,599.19928,161.410583,171.795959,382.081665,205.798462,84.180779,426.610321,40.022537,52.639286,,,,703.514282,-276.947571,-80.844444,645.556641,-122.83445,-73.38427,578.46637,-8.072198,-67.805229,734.902161,-308.409454,75.396255,643.917114,-95.049416,122.970436,598.545044,-67.066605,131.311111,850.73407,-234.809006,-33.318565,807.719238,-31.688948,5.55074,741.774353,64.886696,37.352364,,,
262,0,494.247711,299.142731,-41.222126,585.222656,158.736649,-63.795372,608.615601,173.560974,-64.360382,534.504028,247.144409,126.289917,557.550049,191.309769,130.138443,599.905151,160.332382,171.963547,381.466309,206.376892,83.86631,427.104034,39.867603,52.412472,,,,702.807861,-275.61264,-80.789948,645.425842,-123.01487,-73.55999,578.267212,-7.883618,-67.584129,734.621887,-307.575653,75.530693,643.862976,-94.065819,122.765663,599.374573,-67.409164,131.226883,850.411987,-233.864807,-33.647217,808.044312,-31.796858,4.88985,742.58374,64.632202,36.515553,,,
263,0,492.852875,299.848267,-41.338882,585.686279,158.3591,-63.787148,608.728455,173.57785,-64.427948,532.960144,249.119537,126.878304,557.418579,191.470413,129.994537,600.093262,160.303299,172.071548,380.725861,207.367294,83.865318,428.820892,37.873322,52.460304,,,,701.87262,-274.483459,-80.473976,645.504333,-122.900963,-73.704102,578.223816,-8.178175,-67.423523,734.175415,-306.627716,75.639977,643.694458,-93.537979,122.534195,600.056641,-67.747917,131.307144,850.047729,-233.266495,-34.130898,808.093262,-31.397018,4.439244,743.56781,64.066223,35.934147,,,
264,0,492.01062,300.986298,-40.670509,585.914062,158.431946,-63.755901,608.944275,173.512482,-64.446472,532.190674,250.673828,126.929535,557.352295,191.728638,129.825333,600.269287,160.476273,172.09433,380.079742,208.664398,83.951714,427.263947,39.952763,52.724503,,,,701.234009,-272.75058,-80.624969,645.508789,-122.907516,-73.72094,578.179443,-8.225278,-67.470085,733.448547,-305.803009,75.826279,643.645996,-92.949791,122.508102,600.495544,-68.086311,131.41423,849.384216,-231.952286,-33.957306,808.216675,-30.975843,4.286629,743.967834,63.961922,35.813614,,,
265,0,491.170319,302.445068,-39.688789,586.034973,158.428848,-63.79866,609.141235,173.618896,-64.43927,531.671997,251.971786,127.159325,557.310303,191.838989,129.639618,600.706543,159.813797,172.09021,379.58905,210.094772,84.126396,427.399475,39.859016,52.670731,,,,700.363586,-271.211792,-80.375481,645.35553,-122.891624,-73.535004,577.99469,-9.028427,-67.257454,732.489563,-304.431274,76.272919,643.294128,-91.548874,122.608345,600.760193,-68.049591,131.392273,848.702332,-230.121323,-33.722435,808.417603,-30.731062,4.040311,744.12207,64.307854,35.535046,,,
266,0,489.845306,303.922455,-38.601707,586.124084,158.459091,-63.790245,609.256836,173.646622,-64.383102,530.699219,253.553116,127.427773,557.216797,192.054581,129.440292,601.003357,159.610901,172.145981,379.082703,211.457275,84.347145,427.615234,39.794636,52.621471,,,,699.490356,-269.754578,-80.225578,645.349426,-122.819046,-73.539207,577.913574,-9.197456,-67.135963,731.918945,-302.912567,76.702805,642.945435,-90.908592,122.727844,600.974304,-68.053947,131.530212,848.005798,-228.493713,-33.841404,808.547302,-30.660561,4.086828,744.326477,64.323631,35.506248,,,
267,0,488.443298,304.801788,-38.695992,586.235962,158.430573,-63.802937,609.341736,173.682343,-64.400887,529.528381,255.338943,127.920822,556.976746,192.434631,129.25705,601.019409,159.829742,172.186539,378.386261,213.074951,84.463844,431.748077,35.384598,53.514797,,,,698.567505,-268.09967,-80.2341,645.197327,-122.776215,-73.429901,577.870483,-9.306953,-67.004288,731.260681,-301.921417,76.777245,642.772034,-90.209503,122.733536,601.513123,-68.570023,131.576859,847.689453,-227.045135,-33.934196,808.775085,-30.646803,3.865152,744.686707,64.281952,35.443672,,,
268,0,487.992493,306.766266,-37.44067,586.320312,158.456009,-63.812012,609.400696,173.719421,-64.418953,528.786255,257.112244,128.123581,556.685547,192.557755,129.069748,601.296753,159.894455,172.216705,377.865601,214.494034,84.500854,427.17572,41.177914,52.637318,,,,697.666565,-266.91391,-79.819054,645.287537,-122.715553,-73.429199,578.310242,-8.358859,-67.651451,730.802612,-300.957825,77.196198,642.88385,-89.66301,122.685516,602.141296,-68.928398,131.52504,847.315796,-225.841324,-33.97049,809.090271,-30.621996,3.289513,745.22699,64.10598,35.049397,,,
269,0,487.065155,307.61969,-37.589661,586.352661,158.746521,-63.839012,609.639893,173.841003,-64.503761,528.070007,258.832184,128.173508,556.325256,192.80928,128.766495,601.531311,159.858322,172.251526,377.450317,215.666168,84.541977,432.416565,34.765739,53.517338,,,,696.789612,-264.907715,-79.913147,645.360657,-122.689331,-73.470566,577.98761,-8.854141,-67.401321,730.048035,-300.213104,77.340248,643.157471,-88.589432,122.46096,602.99585,-69.395569,131.401855,846.909302,-224.284271,-33.691586,809.289734,-29.908516,2.737617,745.859131,64.163284,34.628407,,,
270,0,486.476501,309.24469,-36.458565,586.63739,158.487823,-63.884125,609.770447,173.925659,-64.540047,527.431458,259.977173,128.453171,555.993286,193.192169,128.491409,601.982544,159.90567,172.317047,376.973206,216.606506,84.443153,432.773163,34.610485,53.521854,,,,695.905945,-263.321533,-79.837234,645.312256,-122.647705,-73.235992,576.782654,-10.849437,-65.960945,729.726379,-298.914032,77.602676,643.260986,-88.442764,122.455963,603.441528,-69.556847,131.486465,846.44342,-223.566284,-33.864487,809.309814,-29.303429,2.475505,746.64563,63.682774,34.252831,,,
271,0,485.907837,310.095703,-36.144619,587.05426,158.169006,-63.719093,609.951904,173.938431,-64.604248,526.663452,261.57016,128.412872,555.822998,193.334213,128.214447,602.293884,159.821472,172.358749,376.572449,217.375122,84.398827,433.02179,34.473927,53.429756,,,,695.302856,-261.804443,-79.807755,645.380127,-122.569221,-73.300011,578.487488,-9.169386,-66.967651,729.142029,-297.981598,77.671562,643.070312,-87.516068,122.410141,604.11676,-70.013557,131.585327,846.15271,-222.357346,-33.977032,809.418274,-28.846382,1.981278,747.279663,63.572495,33.914497,,,
272,0,484.880096,311.295685,-35.390129,587.240295,158.383514,-63.789181,610.188171,173.711594,-64.598488,525.838745,262.915833,128.587402,555.782104,193.415771,127.931267,602.611877,159.738647,172.473145,376.109222,218.547516,84.606575,432.764069,34.987698,53.623161,,,,694.698608,-260.174011,-79.818619,645.430237,-122.507874,-73.24688,578.564575,-9.109826,-66.91758,728.393799,-296.758667,77.775139,642.365784,-85.951515,122.676888,604.485107,-70.305656,131.635391,845.40448,-220.59967,-33.950764,809.627258,-28.867125,1.815114,747.698425,63.701794,33.788414,,,
273,0,484.05545,312.602417,-35.040901,587.521301,158.17804,-63.787766,610.599182,173.299866,-64.530037,524.728271,264.866455,128.898483,555.575928,193.47345,127.729683,602.741699,159.806915,172.442963,375.585632,219.838654,84.723808,433.734314,33.832417,53.721783,,,,693.788452,-258.830566,-79.508316,645.417969,-122.445885,-73.181755,578.537903,-9.13862,-66.750488,727.459106,-295.702301,78.047974,642.464722,-84.972885,122.740494,605.031128,-70.34156,131.733322,844.627747,-218.889709,-33.610779,809.987305,-28.282276,1.59775,748.201172,63.980869,33.392818,,,
274,0,483.232513,313.873016,-34.605896,587.773376,158.073227,-63.74432,610.691833,173.218842,-64.434097,523.170044,267.302521,129.124573,555.236328,193.871124,127.494347,602.929871,160.044891,172.592209,375.125244,221.118469,84.915428,432.974976,35.112446,53.491711,,,,693.078064,-257.171204,-79.358856,644.829224,-122.883316,-72.948807,578.844116,-8.815743,-67.242416,727.075806,-294.640472,78.184525,642.57196,-83.72863,122.681053,606.05896,-70.579109,131.68515,844.26001,-217.473618,-33.593445,810.520264,-28.347822,0.842864,748.824524,64.017227,32.961536,,,
275,0,482.422638,315.101654,-34.406494,588.068665,158.000107,-63.719994,611.187866,172.874054,-64.345482,521.825195,269.604034,129.193329,554.95166,194.306915,127.120811,603.125488,160.104797,172.514343,374.343628,222.656036,84.801826,433.168488,35.16267,53.528564,,,,692.328186,-255.799469,-79.198235,645.868408,-122.257179,-73.508598,578.803833,-9.309071,-67.159637,726.864075,-294.017517,78.107422,642.762878,-82.301094,122.641815,606.64563,-71.093323,131.257523,843.925842,-215.787079,-33.805027,810.777588,-28.195189,0.157532,749.316956,63.948936,32.439739,,,
276,0,481.660828,316.454865,-34.072048,588.448364,157.655533,-63.718102,611.59314,172.582809,-64.402275,520.94281,271.304474,129.252213,554.714844,194.748581,126.695992,603.453369,159.994003,172.42186,373.946716,224.049545,84.796265,433.102295,35.499146,53.049866,,,,691.679688,-254.245438,-79.158028,645.481628,-122.638252,-73.319984,578.683228,-9.428516,-67.06044,726.269104,-292.850983,78.217155,642.780273,-81.551888,122.542183,607.387634,-71.258461,131.503891,843.589478,-214.45668,-34.050056,810.893677,-27.809298,-0.329392,750.306091,63.231686,31.761299,,,
277,0,481.116608,317.233185,-34.344929,588.75824,157.54364,-63.754841,612.484009,172.266724,-64.2472,520.330078,272.7435,129.326157,554.640503,194.922775,126.320763,603.963806,159.841782,172.222168,373.653961,225.155731,84.808762,433.168243,36.042507,53.416348,,,,690.839417,-252.753021,-79.03476,646.534119,-122.134048,-73.843262,578.685303,-9.441371,-67.062416,725.752625,-291.78363,78.370811,642.461853,-80.807579,122.280449,607.975708,-71.80217,131.469986,843.005127,-212.953384,-33.948067,811.049438,-27.450851,-0.579588,750.724915,63.200294,31.482872,,,
278,0,480.695526,318.47876,-33.962807,589.050232,157.287003,-63.772438,612.635193,172.111191,-64.284103,519.84375,274.159302,129.161285,554.40625,195.025452,126.039345,604.266052,159.786636,172.241501,373.276978,226.681625,84.872467,436.392059,32.192997,53.482708,,,,690.226868,-251.12233,-78.88385,645.52655,-122.661552,-73.348396,578.561951,-9.588994,-66.898445,725.069214,-291.008362,78.177979,642.151001,-79.356438,122.179924,608.620483,-72.125877,131.451065,842.711731,-211.24736,-33.873272,811.586243,-27.306995,-0.930052,751.145691,63.651962,31.492136,,,
279,0,480.166779,319.987457,-33.170456,589.497314,156.931717,-63.727768,612.811279,172.104004,-64.36618,519.22345,275.759186,129.205063,554.323364,195.449982,125.593094,604.702759,159.825165,172.176804,372.952637,228.264175,85.001068,435.521179,33.591167,53.898006,,,,689.379456,-249.492615,-78.831627,646.696411,-122.111618,-73.880898,578.398254,-9.750581,-66.698067,724.620728,-289.858307,78.303093,642.576721,-78.948059,122.591942,609.112976,-72.490982,131.32663,842.109619,-209.5802,-34.164261,812.023071,-26.969883,-1.452519,751.408813,63.648598,31.295374,,,
280,0,479.471619,321.414307,-32.630539,589.742004,156.712738,-63.688911,612.900452,172.011932,-64.358292,518.592163,277.599731,129.266403,554.211243,195.83046,125.356987,604.880737,159.926468,172.185776,372.695801,230.083206,85.225723,435.917175,33.472031,54.148598,,,,688.663025,-247.769638,-78.702606,645.989746,-122.555,-73.520927,573.504211,-13.618036,-63.610313,724.082581,-289.059235,78.309731,642.683105,-77.828651,122.514908,609.914246,-73.021179,131.356689,841.837402,-207.835037,-33.915428,812.377136,-26.573578,-1.926728,751.850403,63.79631,30.941584,,,
281,0,479.156921,322.611938,-32.309971,590.063049,156.4664,-63.700089,613.256958,171.749313,-64.484917,517.756226,279.054932,129.291412,553.891907,196.337555,124.967926,605.280151,159.981445,172.201416,372.759491,231.914047,85.267189,437.17746,32.326389,54.496647,,,,688.028748,-246.044235,-78.686737,646.769592,-122.196182,-73.958366,573.491516,-13.633551,-63.648014,723.411255,-287.80188,78.258698,642.443542,-76.684608,122.628143,610.700684,-73.26918,131.642609,841.499329,-206.392014,-33.911308,812.657532,-26.436863,-2.195498,752.259094,63.758545,30.607622,,,
282,0,478.529388,323.824615,-31.921894,590.361145,156.299866,-63.660278,613.495605,171.547195,-64.492355,517.02948,280.432495,129.295044,553.70874,196.695496,124.618813,605.754272,159.8703,172.233582,372.451599,233.360031,85.335747,436.684448,33.482674,54.262486,,,,687.389343,-244.382645,-78.488403,647.228088,-122.149361,-74.305649,573.575439,-13.479809,-63.697735,722.927856,-286.486298,78.594887,642.382019,-75.916595,122.697639,611.085693,-73.455383,131.646561,841.073181,-204.782211,-33.910507,812.854614,-26.160028,-2.357369,752.616394,63.816063,30.429472,,,
283,0,478.245911,324.837372,-31.997244,590.798706,155.84288,-63.694775,613.803223,171.198471,-64.58902,516.613953,281.46817,129.336365,553.445923,197.215103,124.279831,606.125488,159.249985,172.523529,372.049622,234.81694,85.281479,436.517426,33.94331,53.866405,,,,686.71283,-242.655762,-78.290329,647.436768,-122.009636,-74.347343,573.571167,-13.494572,-63.704147,722.342285,-285.504913,78.822472,642.31189,-75.248932,122.619286,611.485779,-73.801041,131.561874,840.64624,-203.201294,-33.826962,812.885132,-25.715799,-2.591298,753.040283,63.727291,30.073692,,,
284,0,477.741272,326.315491,-31.075809,591.083435,155.751373,-63.780605,614.105957,170.739868,-64.685455,516.078674,282.777588,129.407852,553.250732,197.96257,123.841263,606.740051,159.121429,172.559158,371.606049,236.43959,85.645477,439.624634,30.738176,55.257919,,,,686.088623,-240.940689,-78.209717,646.371216,-122.840111,-73.421379,573.70282,-13.256091,-63.800774,722.026489,-284.799744,78.883392,642.247253,-74.777946,122.637268,611.914307,-74.54026,131.397568,840.389587,-202.568985,-33.856178,813.000366,-24.78204,-2.986553,753.820618,63.00816,29.637674,,,
285,0,477.409943,327.4263,-30.714771,591.376587,155.711182,-63.858635,614.697571,170.417007,-64.691429,515.702087,283.881836,129.401337,553.121887,198.313553,123.494354,607.207703,158.914963,172.483658,371.431427,237.657135,85.6595,440.094604,30.737024,55.385021,,,,685.371033,-239.272659,-78.210625,646.183472,-123.118729,-73.38736,573.648865,-13.173523,-63.846401,721.196899,-283.519592,79.05735,642.217896,-74.900475,122.700958,612.010376,-74.673897,131.378113,840.206177,-201.248413,-33.874783,813.252014,-24.850798,-2.773292,754.45813,62.761524,29.761366,,,
286,0,476.952728,328.50351,-30.761637,591.699219,155.318039,-63.883663,615.006775,170.255173,-64.77668,515.401367,284.899017,129.200333,553.025391,198.570969,123.162506,607.744751,158.49147,172.446228,371.238464,238.993042,85.558098,434.948853,38.52877,54.758472,,,,684.621948,-237.562897,-78.146454,646.159729,-123.228432,-73.359894,573.640625,-14.279747,-63.59428,720.042786,-282.309753,79.526398,642.135498,-74.813919,122.721428,612.032837,-74.77018,131.293121,839.798523,-199.68251,-33.528099,813.382935,-24.773352,-2.872065,754.638611,62.642651,29.687857,,,
287,0,476.426544,330.002869,-29.795273,592.035095,154.807968,-63.881031,615.304749,169.914566,-64.922737,515.077698,285.787384,129.332718,552.952515,199.080902,122.776787,608.310303,158.097839,172.44458,370.962372,240.663284,85.400352,437.65332,34.951321,54.20182,,,,683.834778,-236.021057,-78.009621,645.990601,-123.383514,-73.315674,,,,718.992676,-281.385468,79.951233,641.985962,-74.895813,122.804504,612.032898,-75.013298,131.316727,839.399109,-198.492645,-33.152676,813.456726,-24.792315,-2.857553,754.909546,62.313927,29.697859,,,
288,0,475.959564,331.636261,-29.199202,592.103882,154.866669,-63.943268,615.519043,169.69194,-64.911667,514.748901,287.053101,129.333542,552.677368,199.360199,122.573265,608.646729,157.860672,172.455429,370.702209,242.221466,85.413193,441.130554,30.724066,55.810806,,,,683.093201,-234.561813,-77.931702,645.760864,-123.620285,-73.10009,573.98938,-12.632198,-64.317131,717.924011,-280.519989,80.112015,641.831299,-75.099503,122.879936,612.056091,-75.356956,131.351837,838.954956,-197.892822,-33.097473,813.243164,-24.199938,-3.110247,755.593445,61.660484,29.611197,,,
289,0,475.606506,332.86377,-28.794622,592.21521,154.827957,-63.991367,615.704285,169.474136,-64.923698,514.661621,287.9375,129.217255,552.644653,199.932236,122.253441,609.041687,157.408661,172.486221,370.52475,243.880112,85.505722,441.400574,30.76819,55.856331,,,,682.340698,-233.049088,-77.79921,645.71814,-123.642563,-73.145523,573.862183,-11.492723,-64.710274,717.022278,-279.335327,80.450294,641.668457,-75.366302,122.939301,612.005188,-75.63266,131.297195,838.496704,-196.438751,-32.96677,813.381409,-24.411348,-2.888956,755.849609,61.335285,29.693485,,,
290,0,475.13028,334.182922,-28.461626,592.353149,154.753464,-64.00753,615.830383,169.139053,-64.973335,514.569458,288.829987,128.937698,552.578491,200.461456,121.990677,609.632019,156.961929,172.589539,370.2164,245.420593,85.505249,441.58963,30.891792,56.021015,,,,681.764771,-231.406738,-77.629303,646.026855,-123.178543,-73.346687,573.635498,-14.331833,-63.529701,716.000366,-278.136292,81.000107,641.470154,-75.402985,122.983994,611.911926,-75.795578,131.258255,838.190735,-194.812637,-32.441231,813.448547,-24.500504,-2.834002,755.84021,61.121891,29.817133,,,
291,0,474.601837,335.311401,-28.662031,592.522949,154.614227,-64.061829,616.063965,168.73819,-65.124428,514.123535,289.83667,128.807159,552.515808,200.744278,121.881088,610.239685,156.382263,172.645691,369.892151,246.869339,85.337196,441.684143,30.823544,56.24369,,,,681.157837,-229.832001,-77.615128,645.937195,-123.237312,-73.313599,573.910645,-11.563041,-64.713608,714.959534,-276.926422,81.695747,641.394287,-75.48761,123.02948,612.151489,-76.060974,131.416214,837.815796,-193.499496,-32.050617,813.570068,-24.592278,-2.756526,756.177429,60.895302,29.746689,,,
292,0,473.968048,336.537384,-28.43738,592.714172,154.579453,-64.096611,616.222717,168.466599,-65.201027,513.510132,290.589661,128.910477,552.383057,201.181732,121.594032,610.918396,155.723541,172.662338,369.469971,248.325989,85.253281,436.774445,40.748203,58.001945,,,,680.587402,-228.246475,-77.853485,645.88501,-122.983704,-73.64315,573.969604,-11.705982,-64.695992,713.924316,-275.827393,82.018364,641.293152,-75.690651,123.073784,612.22644,-76.384544,131.427948,837.578247,-192.255234,-31.843037,813.643127,-24.651453,-2.820208,756.40863,60.543358,29.688726,,,
293,0,473.239899,337.834137,-27.997734,592.863342,154.564011,-64.121529,616.378601,168.244904,-65.335297,513.131897,291.331238,128.650314,552.0448,201.68248,121.331352,611.498657,155.185394,172.669998,368.97702,249.588364,85.252777,443.479767,26.447916,53.619946,,,,679.822937,-226.431244,-77.698982,645.641357,-123.173698,-73.447388,573.904846,-11.975137,-64.624626,712.80011,-274.835541,82.449837,641.198914,-75.890678,123.0476,612.173828,-76.602684,131.394379,837.286621,-190.924713,-31.55702,813.71814,-24.790419,-2.863216,756.752502,60.17205,29.699932,,,
294,0,472.18988,339.293976,-27.754538,592.932251,154.563477,-64.131821,616.44873,168.106171,-65.350349,512.903015,292.109802,128.43956,551.653992,202.156448,121.208809,611.948425,154.664124,172.658249,368.578949,250.938538,85.177979,436.621887,39.768631,55.607418,,,,679.16333,-224.984467,-77.56649,645.53186,-123.252296,-73.208702,573.950012,-12.164292,-64.502716,711.723083,-273.827148,83.02755,641.07666,-76.083633,123.054977,612.092712,-76.770264,131.377228,836.980957,-190.011749,-31.292822,813.677734,-24.695322,-2.801932,757.223083,59.669144,29.678755,,,
295,0,471.739349,340.679108,-27.086557,593.029053,154.681366,-64.129173,616.543457,167.988541,-65.407135,512.742493,292.949158,128.18425,551.365295,202.847137,120.862953,612.735718,154.041916,172.640961,368.118744,252.637741,85.178398,445.110138,27.993492,57.412395,,,,678.5625,-223.670486,-77.301765,645.187073,-123.817917,-72.594894,573.954041,-12.377419,-64.434753,710.649536,-272.6763,83.647247,640.750977,-76.411339,123.000938,611.842285,-77.033783,131.434998,836.705261,-189.414841,-31.262756,813.256836,-24.130993,-2.822055,757.614929,58.99612,29.621941,,,
296,0,471.099945,341.974579,-26.829182,593.172485,154.689438,-64.10202,616.790161,167.852448,-65.501854,512.292969,293.849487,128.153793,551.070496,203.391602,120.711205,613.276611,153.345947,172.712524,367.761353,254.043015,85.332146,438.373077,41.018139,56.104042,446.036621,26.272028,57.543766,677.931274,-221.869385,-77.429146,646.105957,-122.891533,-73.045341,574.016541,-12.537049,-64.406593,710.033142,-272.010925,83.850906,640.760437,-76.833008,123.144196,611.994629,-77.770569,131.47963,836.165283,-188.573105,-30.780113,813.210571,-23.994392,-2.749443,757.914185,58.494789,29.693169,,,
297,0,470.924896,343.551361,-26.208714,593.27594,154.658249,-64.096603,617.16687,167.70575,-65.555099,511.969208,294.617432,128.109665,550.859741,204.10434,120.380348,614.078491,152.601807,172.656906,367.427856,255.416397,85.260406,438.458496,41.302662,55.755138,446.346954,26.117952,57.477886,677.434937,-220.179306,-77.385063,645.095459,-124.185493,-72.278091,573.667664,-14.86218,-63.430397,709.090698,-270.874451,84.246994,640.695862,-76.984177,123.096268,611.977234,-77.970619,131.454956,836.032837,-187.419144,-30.189535,813.418945,-24.205736,-2.873491,758.10498,58.190704,29.610447,,,
298,0,470.428284,344.704834,-25.946371,593.377441,154.698669,-64.077034,617.672119,167.546829,-65.384315,511.650787,295.485321,128.131989,550.478577,204.658737,120.121178,614.920715,151.918762,172.630188,367.133942,256.701172,85.352943,440.283112,43.480785,57.559834,446.967133,26.392601,57.502171,676.762329,-218.755295,-77.022499,645.156921,-124.247574,-72.312553,574.138184,-12.799892,-64.420021,708.303406,-269.565826,85.006523,640.71582,-77.001495,123.126534,612.042908,-77.962891,131.448898,835.797791,-186.601318,-30.037771,813.357666,-23.815813,-3.07725,758.702637,57.543045,29.683302,,,
299,0,469.773895,345.914612,-25.850355,593.540955,154.812012,-64.04142,618.15509,167.497559,-65.353439,511.181305,296.406006,128.184845,550.186829,205.315079,119.808014,615.568481,151.326904,172.643143,366.728577,258.012299,85.322105,440.675354,43.865467,57.515938,448.116516,26.072309,57.853848,676.143799,-217.092178,-76.926369,645.276306,-124.196098,-72.581772,574.162659,-12.936043,-64.395187,707.507751,-268.789154,85.226845,640.68988,-77.274155,123.119728,612.096375,-78.356689,131.430466,835.609314,-185.481415,-29.684799,813.465698,-23.97522,-3.082786,758.995178,57.173393,29.560888,,,
300,0,469.594391,347.306915,-24.975992,593.348022,154.433868,-64.319702,618.604126,167.412918,-65.347038,510.787903,297.190796,128.123123,549.834229,206.023819,119.457649,616.24884,150.61351,172.714478,366.519409,259.483032,85.483315,441.447601,44.624855,57.786835,448.167175,26.286043,57.541817,675.517517,-215.46701,-76.82312,645.418091,-124.19548,-72.769341,574.198669,-13.116895,-64.37915,706.552124,-267.970886,85.654358,640.612854,-77.61689,123.183174,612.1297,-78.816406,131.447693,835.252686,-184.436157,-29.087715,813.56958,-24.251991,-3.056518,759.233765,56.687832,29.651186,,,
301,0,468.959167,348.769836,-24.421944,593.47406,155.108215,-64.030212,619.162964,167.283829,-65.355263,510.364838,298.026978,128.062744,549.455811,206.682556,119.197723,617.044617,149.855453,172.666809,366.142578,260.927399,85.544983,441.023132,44.132275,58.02705,449.289368,26.03286,58.451302,674.981689,-213.981537,-76.678001,645.572144,-124.226746,-73.019325,573.563599,-14.782452,-63.664383,705.651672,-267.002167,86.164787,640.490356,-77.93277,123.180077,612.06488,-79.081169,131.3965,835.117554,-183.526657,-28.666527,813.596497,-24.637583,-3.062322,759.608765,56.018356,29.516167,,,
302,0,468.65271,350.028137,-24.319407,593.498779,155.564819,-63.994469,620.22583,166.651642,-65.566223,509.683563,298.936127,128.211136,549.240662,207.251297,118.928162,617.759827,149.15036,172.517624,365.707916,262.750244,85.477943,441.40271,44.538193,57.87162,449.512482,26.217745,58.321964,674.084167,-212.579971,-76.139099,645.49292,-124.411407,-73.034615,573.752502,-14.733876,-63.738182,704.604187,-265.897369,86.993286,640.481018,-78.248222,123.279152,612.114136,-79.360016,131.42366,834.898376,-182.636154,-28.447189,813.590698,-24.724878,-3.21764,760.11145,55.332752,29.469788,,,
303,0,468.448212,350.971954,-24.07769,593.513123,156.419266,-63.513874,621.064392,166.096298,-65.552055,509.05658,299.974731,128.380356,548.931519,207.787888,119.165871,618.701477,148.429031,172.456512,365.365906,264.19809,85.587982,441.963623,44.841255,57.531757,448.821259,25.645864,56.223293,673.335266,-211.17804,-75.361946,645.203064,-124.731346,-72.906876,573.880798,-14.685965,-63.846573,703.735413,-264.580414,87.964928,640.191406,-78.349213,123.623215,612.027771,-79.451492,131.450851,834.759033,-181.892441,-27.986059,813.503174,-24.605381,-3.344942,760.531311,54.652103,29.454493,,,
